label,comment
0,So basically you are recommending that we copy a corporate tax policy more akin to that of the U S The corporate tax rate in the U S is on average about 39 5 However they have a very large number of credits grants and special exemptions for job creators and as a result they gather less corporate tax revenue relative to GDP than Canada or many other developed countries with far lower corporate tax rates This is in direct contrast to the approach taken by the likes of Sweden Finland Denmark etc
1,Next to go will be the income spiting for older Canadians on one pension so they will be stuck eating dog food Also gone will be the TFSA and a number of cuts for businesses that cannot afford those tax loops holes gone Everyone happy that you voted in Team Stupid
0,Ritz has always been treated with kid gloves for some reason When he was minister of agriculture he disgraced himself with laughing at the deaths of listeriosis victims He called for adult supervision of Freeland repeats Rebel Media insults like Climate Barbie and tweets insults and stupidities constantly He never should have been a cabinet minister and his retiring of COURSE not at the end of his term but halfway through so we can all pay for a by election is just another insult to any thinking Canadian
1,This is hilarious A 22 year old from L A making planning decisions for Eugreen She learned it all from the U of 0 so she don t need no stinking experience
0,Dude if the name manifestly fits you don t score points by protesting Hey you re late I think your boat may have sailed eighty four years ago Stop embarrassing yourself
0,Harvey should send out a whaaambulance to take care of that poor soul in Flint
1,AhiPoke you must be among the blessed uneducated ignorant and superstitious
1,WTF is sundancing
1,Another example of the juvenile mind of this fascist columnist tittering over all things scatological and sexual to hide any semblance of reality to the threats to the nation of Der Fuehrer Trump and his latest version of the German Nazi Party Inanity to its maximum unworthy of publication in any media Time for a Revolution
0,I have a feeling Drumpf will be on TV every day and amassing the best ratings since the O J Simpson trial
0,This innocent little amnesty for a small clearly defined group of illegals quickly became amnesty for anyone who applied The same thing will happen with any other amnesty no matter how strictly the law is written And it won t be written strictly https townhall com columnists anncoulter 2017 09 13 no amnesty is a good amnesty n2381105
1,You re pathetically failingly attempting to actually defend this Wow
1,You can t fix stupid
1,The mentally warped bigot and pathological liar strikes again He just can t get over himself
0,Budget is about 4 5 mil and 68 residents pay what they have Medicaid choice Wavier is utilized as is veterans benefits cost of care payments which no other pioneer home receives So actually the cost PRD is less than any other Pioneer home to the state Staff is like any other state agency and all union Got another knee Jet
0,Interesting article considering the DOW is at an unprecedented high broke 20 000 for the first time ever and is currently just a few points off of 21 000 This smacks of more fake news as the Donald would say
0,I was thinking in terms of assault and battery charges where the actual injury was the battery part I had some experience with this once in another state It was possible to be charged with assault w out battery something like demonstrable intent to do bodily harm If the loggers believed that by demolishing the barricade they were going to drop that tree sitter like 50 60 feet to the ground this would arguably constitute demonstrable intent to do harm one would think
0,I am the sole owner and operator of my brain my mind my heart and my soul I own them outright They are unfettered by outside influences except that which are of my choosing I follow no one but myself I decide I choose I am a free man
0,on the positive side this may be the last words we read from Richard Rhyner
0,Explain how that doesn t fit the definition of cronyism please Raised in Chugiak We are waiting for your knowledge to be passed on to us Teach us
1,Democrats and liberal medea are the true racists They invent it where there is none for ratings and personal gain They are the party of divide and conquer Ever notice how most of the democrats liberal media antifa etc screaming racism are white Think about it Just let that simmer for awhile Democratic party racism
1,The difference SHOULD be that the government is not allowed to discriminate against anyone but a private business owner should be free to run their business according to their beliefs Now if this means their belief is something stupid like I shouldn t sever gays then the community should recognize this and not only gay people but others who support them which should be everyone and free to take their business elsewhere and the bigoted business is free to fail That s how it SHOULD happen
0,Remind me what did Ames Mayfield say to that senator about people with a history of mental health issues or domestic violence
0,Should be easy to spot except on Halloween night
1,How many times have you been banned from this site for your racist and disagreeable nature
0,And where would you get an ample supply of cold cold water Look north y all Time to build a megadam across the mouth of James Bay and run a pipeline to the SouthWest with a spur over to Yellowstone
0,Well said Rob Getting people to understand this is a tall order Recency bias is part to blame lack of understanding of opportunity cost is another Why buy something when it is the most expensive it has ever been I don t do it with anything else why would I do it with a house What happened to buy low and sell high
0,Exporting logs from state and federal land is banned Logs can only be exported if that are coming from private land Private land is not what we are talking about here It is the public land that is mismanaged or unmanaged and therefore on fire Over half a million acres have burned this summer and 94 was on BLM There are those who think those acres are better off burned as opposed to using the natural renewable resource plus contributing to the economy I am not one of them
0,It was La Meute that people were picking on The far right was intimidating voters
1,What crushing loss Did you see the same New York Primary as I did Hillary netted about 31 delegates and that s with scores of thousands of voters getting disenfranchised by the New York Board of Elections the great majority of whom were recent registrants and therefore likely Sanders voters There are still some 1 400 pledged delegates yet to earn and the primary season itself doesn t end for nearly three more months Crushing loss indeed Cut the crap already
0,I said what I meant but not sure I said what I really meant or something like that If you are confused as I watch Fox News for an interpretation of what I meant because they say it best DT
1,Decades ago Ted Stevens standing in the clown tent that is the Alaska Legislature told the fools in Juneau that unless they did something to align state law with federal law the state was going to lose control of game management on federal lands The clowns said No Maybe when Dumb Dumb Donald is POTUS he will build a wall or something
1,Where are the stories about Uranium One Where are the stories about the accomplishments President Trumps that is G M you suck President Trump is making MAGA and it will flow up to Canada cause we can t do it with the idiots in power in Ottawa
1,Just read an article by NS Auditor General Pickup saying that the NS Teacher s Pension will never be 100 funded they do not have a plan to see that it is fully funded It is at 78 currently The vast majority of Canadians are blissfully ignorant until it falls apart Bernie Madoff could show them how to run it
0,Hey I wanted that job I am as underqualified as you are Oh well there is always Secretary of Finesse
0,As our neighbours to the south head into uncharted waters this week with a new president who used That last line proves this guy is 100 Canadian Any Canadian who tries to explain what being Canadian is ALWAYS writes some condescending sanctimonious line hateful and generalizing the US or Americans Canadians don t even realize they re doing it as it s a natural reflex
0,Senators Burr and Warner and Congressmen Schiff and Gowdey should be investigating the FBI wiretapping and unmasking of US citizens as well as Special Counsel Mueller s Gestapo like tactics Russian collusion is so old it needs a cane The Russian investigations are wasting time and money when wiretaps unmasking and pre dawn raid truly threaten our rights and freedom
0,Broad Canadian society is abused and discriminated against by insular groups
0,Ron here s a quote from the Aug 31st PDN article A carbon tax is quite essential for our future Richards said It s beyond me why we would not embrace that in Washington state I see no correction or updated version on the PDN website I remember you being definitive in support of a carbon tax Whether you support this particular initiative s version of a carbon tax is beside the point You are in favor of a tax that will always fall heavily on citizens of rural Washington A great many people will no doubt disagree with you
0,Tell it to the judge lady
0,Remember Pages the bookstore on Queen West Had to close due to rent increase the building is actually owned by the city and no retailer of any consequence has moved in for any significant length of time All postered up so how did that benefit anybody Landlord Greed is all it is The only people who can afford to rent are chains and we have enough of those thank you very much How to kill small business initiatives in one easy step
0,There is also an obligation for leaders to do the right thing a point that is too often overlooked and or even ridiculed as naive Legal does not necessarily mean right ethical moral or just and that too is a legacy we live with
0,I just read the TREB report itself I think that it was actually less upbeat than the G M s
1,just keep talking chief You are projecting and that s been my point all along No I do NOT think that way but surely you do Isn t that what s all behind the complaints of homelessness on YOUR mall LOL Don t you get it DON T GO THERE IF YOU RE BOTHERED You re a big boy Suck it up I just got looking at some horrific pictures as well watched a documentary on Aleppo syria and you all are fricking worried about feeling fear at the mall LOL OMG Get real Please
0,I could swear today is February 11
1,Surprise surprise the rabble the great American unwashed all vote Republican and Trump loves the poorly educated
1,Good article until the very last sentence It allows us to quickly respond and then we can move fast and get these arrests Bullsh t
0,My gosh Monty you preach civility is the epitome of ironic and hypocracy Give me twenty go leafs go to start your repentance
1,Bikes are an evil invention of the Devil Cast out the evil bikes
0,It was Ms Clark who gave the verbal finger Clark was there asking for votes Linda told her she wasn t getting hers and Clark wouldn t hear why When someone refuses to hear complaints they ve been in office too long
0,It s an exercise of free speech They have a constitutional right to demonstrate
0,He s showing himself to be PM material by lying about the Khadr deal and sending his minions to a foreign country to malign our government at a time when we are about to enter sensitive negotiations and by avoiding attacking a woman who has undergone a terrible domestic experience How about he has good ideas No I didn t think so
1,did the aga khan only invite justino and entourage as they control the purse strings if so time to exit the aga khan s relationship with our tax dollars I dont give a rat s A if he is family friend who the heck cares
1,Give me a break G M Ontario s plan to sell pot is ridiculous It will cost them two dollars for every dollar s worth of weed they sell mark my words I am just back from Washington state where they have a robust and COMMON SENSE recreational retail marijuana market run by private retailers The stores are clean safe and well stocked and most importantly the entrepreneurs are taking the risk with their skills and expertise while Washington state collects much needed tax revenues Ontario s plan is another Liberal boondoggle in the making for sure
0,Agree on the short list Chong has an uphill battle with the carbon tax for the May leadership but if he did clear that hurdle he s got a reasonable chance to engage younger voters in a general election Raitt s got a really solid policy mix and probably the best shot at regaining swing voters Scheer is more conservative but smart enough to balance traditional and modern principles
0,For one person retirement is a blessing for another a death trap so take the pick which suits you
0,Breathlessly awaiting PM Gomer hitting the airwaves to announce that all those thrown out of the US Military are welcome to join ours
0,Just pretend that you filled out the questionnaire and I am sure that our minister of democratic reform will pretend to take your views seriously
0,Of course Harper knew only a Tory supporter would buy Harper s hear see do no evil routine
1,I just like to trigger chumps like you
1,It was still a stupid comment
1,jimbo being a alt left lunatic liberal posts his daily nonsense we can all ignore since you are correct immaterial but stupid as well
1,No Only an idiot would do that I would trade him for McDavid though but he ll be a Leaf in a few years anyway
0,Please share the data
0,RA As Raised keeps telling you intimidation People are tired of it
0,You mean it s the spirit of the survey and claims that matter The interpretation Not the facts Ohhh
0,Excellent column about a great ball player
0,I am no fan of Donald Trump and I have no reason to believe this is a hoax by Fukumoto but the release of the letter seems more about self promotion something Tulsi Gabbard would do
1,Muslims from Chechnya and other Muslim countries have attached bombed maimed and killed innocent Russian civilians in Russia Just recently a follower of Islam attacked maimed and killed innocent Russian civilians in Putin s hometown of St Petersburgh Russia Why then would Putin and his regime want to support the Muslim country of Syria and the Muslim Assad regime in Syria that is killing its own citizens including tiny babies in Syria
1,your reply doesn t make sense are you trying to be flippant or humorous you ve failed miserably
0,Great article Tabatha
0,The Democrat agenda runs directly contrary to human nature People do not work harder and longer so others don t have to work People are not very receptive to having the government tell them what they can and can t do Most people I know believe people should have to right to chose for themselves what is best for their families This out of control concept of the collective is being rejected by the freedom loving people in the country
0,Diversion program for what being a pothead or a thief
1,Every drunk should have access to a loaded firearm s
0,Glad my youngest is a senior this year Cant wait for the property tax increases Woo hoo
0,Yesterday there was no mention of the perpetrators PM Trudeau would have been wrong to ascribe blame It was stated that he did not send condolences to the Russian people He did Why try to blame him now
0,NOTHING This man has only helped himself and his family He has managed to fleece thousands of people in 40 years Spewing hate to make money is just plain sick He is not a man of god He is a man of riches Checkout his houses tax free planes cars etc He got this money by teaching people with little in their lives to hate others thru fear By the way I have not seen a lot of comments mocking faith they mock Prevo
0,And I have lake front property in the desert for sale
0,1 Quit job 2 Carry possessions to curb when spouse says get out 3 Abandon possessions and walk downtown 4 Fight with bums trying to steal your wallet 5 Eat low cal low fat meal at mission 6 Sleep on park bench to be one with nature
1,crazy crazy bad news
0,Sure it would be nice to keep some of the stone but other than those essential things there is no savings in keeping the building in that shape and then working around the stone Better to pull it apart and salvage what you can new is generally cheaper than restoration And with a clean building lot you could build it all out of reinforced concrete stud steal studs on the outside foam it and make it very warm then put the stone face back on it Then it would be good for 500 years
1,Only 1 rule will work in this abnormal case Impeachment Trump is an elderly narcissist who won t change now Everything must always be about him the US is not his concern It s not Every speech he makes is filled with immature bragging self congratulatory talk that would embarrass 8 year olds Can you imagine in 2015 that we d see a POTUS make a speech to 40 000 Boy Scouts spew such cringe worthy waste that the Boy Scouts organization would need to apologize to the boys their parents Trump is unable to lead a government
0,have you been to sturgis if you have how can you say the roads aren t blocked
1,I m pretty sure that a seven month Liberal hate Trump frenzy is bad for their mental health They ve been mad for so long that they will go mad A few ICBMs from North Korea will help them to refocus
0,When Bishop s decide Or when the media decides to cover it Basically what you are saying I think is that the general population only knows what the media wants them to know That s scary
0,The archives can clear up YOUR misinformation You twisted my words
1,J H trolls are oblivious to their own hypocrisy
0,I m for HER being charged tried convicted and sentenced to prison where she rightfully belongs
1,Jay so you are comparing liquor to a living and breathing human who can t be free to go about society like the rest of us and order a cake No one has stopped you from ordering a cake where you like and if so you would be the first one to complain I am sure of it You obviously dislike Muslims and LGBT s Name one thing Christian s don t have the freedom to do in this nation Got that right be a bigot and pretend it ain t so
0,What is the difference in the 3 kinds of strains available I d like to get some plants to try some medicinal and culinary pursuits I d like the recipe for Anna s knee cream I want to make some for my shoulder
1,Larry Flynt Patriot Donald Trump Mentally unstable thin skinned clueless and in control of America s nuclear arsenal Thanks Larry but Trump s base wouldn t care if he were revealed to be a necropheliac Come on Tom Arnold Release those Apprentice out takes of Trump sitting in that chair saying the N word saying the C word calling his son a retard just being so mean to his own children You can use some of the money to pay the 5 million confidentiality agreement and still have a nice chunk of change to pocket http people com politics tom arnold apprentice outtakes trump n word c word retard
0,It would be better if you traced your own commentary so that your own pattern of engaging in incivility could be clearer for you All I am pointing out is that you are un civily engaged with a number of us It can be stopped whenever each of us choose to end our share of it This is my point of departure from your battles
1,Ridiculous Debate what you want The rest of us will continue moving forward treating people with respect and dignity Implying that if we enter into debate on this subject we are not treating people with respect or dignity Classy and ignorant and hypocritical
1,Looks like 1 more reason why it sucks to be a Quebecker
0,If we were a team that was good every year I d agree with you But given the Rockies history making a play in game would be huge for this team and I think they should go for it don t give up a crazy prospect but find the most effective and reasonably affordable bullpen arm you can get And passing Arizona isn t out of the question If the Rockies could play that game at Coors Field anything is possible
0,Didn t Apoliona get the memo she was voted OUT Pitiful and tragically funny
0,Because Trump has yet to have any major budget bill passed he is still operating under Obama s last budget Let s give credit where credit is due
0,Look how well the outgoing president drew red lines in Syrian sand is still sifting around
0,The Catechism is a compendium of Catholic doctrine The doctrine set out in today s Catechism is the same that is set out in the Baltimore Catechism and the Catechism of the Council of Trent
0,Nope can t use lethal force to defend property You should be able to but no not legal Now if you confront one of these dirtbags breaking into cars and they get aggressive it changes a bit Ultimately these things get left to a jury and juries here still strongly favor the defender I m not saying people should be killed for theft but I sure don t shed any tears when they get dead during the course of their actions Thieves are only above sex offenders to me
1,Especially in regard to the idea of race You are this colour from this part of the world therefore It s nonsense
0,Hate is when you call someone hateful for their observation that your side have an inability to see Your reaction is quite extreme compared to the comment made
0,Found the boomer Newsflash People of ALL ages need to use the bathroom Perhaps you ve forgotten your long ago youth
0,Did Bob Woodward do almost everything on Watergate Bernstein fetched Bob s coffee My guess is Carl s big contribution was coming up with the codename deepthroat It didn t take much thought That s also how he s known down on K street
1,Kathleen Parker just said essentially that that the mainstream media does a good job but we are all too dumb to appreciate it Also they have no intention of changing
0,Of course comments will be allowed This has nothing to do with tikinacht marches and running people over with a car by nationalists Allowing comments on that would be outlandishly politically incorrect
1,Those darn gun grabbers Who let them have a say in our Constitution Best RTD
0,Apparently you read him regularly
1,It s the corrupt loony left media who gave us a pot smoker punk as PM which is ruining this country
1,What I know is that just because some Leftist says it s debunked doesn t mean it s debunked If 50 million people say a foolish thing it is still a foolish thing Anatole France
0,Here is a trend CANNABIS
1,Not sad He was an idiot of the highest order I was a nuc You Do Not Take Pictures In The Plant No way no how He knew exactly how anal retentive nukes are about security he was not some fresh from Great Lakes greenhorn It won t bother me if he doesn t get his name back
0,But it certainly looks and sounds like the hierarchy considers being in the priesthood as bestowing more authority power and privilege and making them better than the laity and with no obligation to answer for their actions
1,Krook Crapwell and Harry Krishna were feeling the heat and THIS is the distraction they threw out there to give the media a bone WEAK
1,But in respect to the protection of children over and again I ve witnessed professional Catholic apologists trying their best to re write history This happens on a daily basis and is presented on the radio and online to thousands of people who likely don t know the true history of the sex abuse scandal Half truths and outright lies are presented by the people who clearly care more about the church s reputation than about making sure that children are safe from predators I m sure these apologists are groaning about the pope keeping this issue alive
0,The metoo campaign was about rape not murder It would be difficult to have a metoo campaign for murdered men wouldn t it Also how are we thinking about who is vulnerable in society Is it not sensible to say that if one demographic is murdered at 7 times the rate of any other demograhpic that members of said demographic is the most vulnerable Women are clearly not in as much danger of being murdered as men Nobody starts a campaign for the safety and lives of men though
1,Whatever do you mean by facts Virtually all facts are open to interpretation We can t even decide whether the fact of man made global warming is true or not Have you not noticed that almost all news is editorialized and that those editors almost always put their own slant on a story And what of opinion pieces or the stories released by this or that pundit What then to do with Al Gore s Inconvenient Truth where literally nothing he predicted has come to pass Are you daft
1,Nasty women for a Creepy lying Criminal Lovely
1,I m glad they got this scumbag off the street
1,Nick the witless sad to see your dumpster back in wifi range
0,Some of the names have been bandied about in the media most people have heard of 3 so why aren t reporters digging into the story For example before cabinet minister W divested her portfolio months after the election was she in a position of conflict re key issues involved in the corporation
0,Wow she was an instructor at my hockey camp in Okanagan Penticton Canada in the early 80 s when i was a youngster had no clue she moved to our great state and been here for years Glad to see she is still going strong
1,sounds like fiction to me nobody s stupid enough to drive their 100k Maserati in the snow
0,just to remind us we are still an occupied colony
1,A very informative comment You explained the information thoroughly and managed to make your point without calling someone ignorant or stupid Other s like the Another Commenter for Hire should follow your example
0,Impeachment does not require violation of a Federal statute The Constitution sets specific grounds for impeachment They are treason bribery and other high crimes and misdemeanors To be impeached and removed from office the House and Senate must find that the official committed one of these acts http www crf usa org impeachment high crimes and misdemeanors html
0,I drive main street daily from Thurston to Glenwood in both directions The existing pedestrian crossings that have been installed are ignored regularly They get some use but people will cross the road 10 20 away from one of them or a stoplight because they are too lazy to walk that extra distance When you have four plus miles of five lane highway three bridges isn t going to keep people from dashing or sauntering across those lanes on foot or on bicycles or on skateboards
0,Hmm Really Nate Attack ad If something is factual how does that become an attack ADN trying to put their thumb on the scale again Funny how this YouTube piece never addresses the attack fact that Jeff Landfield is backed by public sector unions in a Republican primary Anybody think organized labor has ANY interest in supporting a candidate who will attempt to reduce the budget to a sustainable level Me neither
0,No friends
1,Gatlin Lance Armstrong Marion Jones Americans are some of the worse offenders in doping yet they like to point fingers at others
0,If she is a graduate of an Ivy League college that college must be very embarrassed for having graduated one so utterly mis informed
0,I think you are right I just looked at the IRC which is adopted with revisions by many municipalities I conflated HOA requirements with the IRC
0,Marijuana smoke smells bad and I don t want it near me my family or may one who may be irritated by the smoke If it helps you for medical reasons then it will be just as effective or more so by way of an injection That way you are keeping to yourself and not sharing the unwanted smell of pot If every pro Marijuana users just admits that s they want to smoke it recreationally and it isn t for pain Marijuana should not be legal anywhere in America
0,Bass Pro Shops secured 1 8 billion in financing from the merchant banking division of Goldman Sachs that s all you need to know
1,Living out here in Pacific City please do not follow this advise of ignoring the fence at Cape Kiwanda People die out here every year we had two people drowned in the past six months and a number of others came close Ignore at your own peril shame on you WW
0,the Ninth Circuit is by far the largest of the thirteen courts of appeals by far
0,Nope the climate will still attract people and jobs Growth will only accelerate as the people from other parts of the country don t know and don t care about Colorado s water issues People who have more valuable skills will push those who don t out All of us want a piece of Colorado no matter when we moved or were born here Living in increasingly crowded Colorado is still better than many other parts of the country Our live and let live attitude only helps attract more people
0,Just wait until she gets to nbc and Racheal Maddaux tears into her let the cat fights begin
1,I think we are all getting very sick and tired of this ignorant posturing numpty Here s a question what is the clinical diagnosis of a person who is arrogant obsessed with self image and has very grandiose and unwarranted messianic views of his place in the universe Hint the apple doesn t fall far from the tree
1,Pretty simple explanation People who take religion sooooo seriously look ridiculously funny to those who don t
0,President Bannon speaks
0,If the government had made all the required payments all along rather than balancing the budget through not making some of the payments then we wouldn t be here But you can t drop PERA for a 401k at least not exactly You would have to drop PERA transition to SS and a 401k That is SUBSTANTIALLY more costly than doing what is right for PERA
0,Elitism Whatever happened to the profession we used to know as journalism I somehow can t imagine Walter Cronkite bringing his mommy on the nightly news to discuss serious issues
0,Democrat s and Republican s were complete opposites at the the time Democrat s are not conservatives anymore Republican s are You re using logical fallacy and projecting way too much
0,Carry on then
0,But what about all the work The work that never seems to be defined or spoken of other than in vague generalities And when major FN advocates and organizations pipe up and say We ve tried to engage you you don t reply what s up and senior figures start resigning en masse the public keeps being told that the work is being done Is it any wonder we all cynically think this thing is doomed The empty political talk and lack of transparency is really hurting public confidence in this government Where is the Minister
1,You are just so sad Yes Mr Trump is getting a lot accomplished A whole lot He s a failure
0,Actually it was about how Trump works for Trump and no one else While you make a lot of good points you hijacked the thread
0,Four yrs if we re lucky Upon tiring I can t picture Emperor Trump relinquishing his throne to anyone but a blood relative
1,This guy has some mental problem better do a mental evaluation before let him go
1,What in the hell is the purpose of this article How about I go into your personal records and interpret every detail in order to publicly shame you This is yellow journalism 101 and you should be ashamed to put it out
0,For 3 years rain is 14 doesn t she get older or something And no more Alaska means no Alaskan bush people anymore Good luck Colorado with the Colorado bush people
1,Rassmussen recently said approval near 50 Why do you and other keep bringing up the of people who voted It makes no sense as it supposes that everyone s opinion was fixed last year and it also ignores the fact that less than a majority of citizens voted for Hillary The doom and gloom of the left as reflected by this column is absolutely ridiculous
0,This article pre supposes O Leary was a serious contender for office which I take leave to doubt Since a small proportion of the population is able only to speak French and in fact it is not true French that they speak it is high time this requirement was put behind us
0,Yes I want a government entity that has been slowly poisoning me to remain in the area continuing to leach dangerous chemicals into the landscape I want a government entity to continue to destroy my hearing NO The Navy has got to go They are Toxic They don t care about the environment the people only one thing supporting the corporations that build then destroy They have been doing this to the residents of North and Central Whidbey since 1942
0,According to some reports there are about 10 million illegal immigrants in the US What will Canadians do if just one 10th of that number cross the border It is easy to welcome a few hundred people but how welcoming will Canadians be if a million people cross the border this year
0,I still have not read the lesson u provided me but i fully intend to do so soon i have sent u a couple of msgs Im not sure if u got them Im not sure its appropriate that u respond anyway
0,Great times Defend law breaking
0,A senator and an ordained pastor this man should be charged as he was clearly in a position of trust Another injustice by the police and crown
1,This is a lie He was at two functions while serving at the Senate where there were Russians He answered Frankenfreaks question honestly which was about the ridiculous Clinton News Network report about the Russians blackmail info on Trump You guys are a piece of work You and Franken are cut from the same mold SNL Give me a break
1,man you live in a sick delusional world of stupid there is still not any evidence that proves mans carbon is doing anything bad or heating the climate NONE
0,spying on China from about 50 nautical miles northwest of Subic Bay off the Philippines You best check a map to see where China is then
0,Exactly which commissioners are you referring to I know all five commissioners personally and all reside and have roots in Lane County I disagree with them much of the time but believe your characterization is false and irresponsible
0,What s sad is that this is considered news Names are irrelevant its a misdemeanor for Pete s sake Whats next posting stories of folks who are cited by their homeowners association for not raking their leaves
0,The Saudi government is family and clan dealings with a thin veneer of modern government organization A Mafia which doesn t speak Italian
1,All this Trump bashing As with NAFTA and trade Trump wants the same rules applied to all traders and players Why aren t radical environmentalists bashing China Russia Mexico Pakistan India or Saudi Arabia for their utter lack of any environment laws or concern Why should the US bear responsibility for global warning by being forced to unilaterally cripple its own economy when the other won t do anything at all Go after the other big polluters of the world and you folks won t look like such a bunch of hypocrites
1,Typo correction clear disdain by the very people The hypocritical and crass behaviour by many in Alberta after the election of Rachel Notley was deplorable
1,Didn t Trump say that the Russian election hacking was a hoax drummed up by the sore loser Democrats I think the NY Times articles are a gospel compared to the crapola spread by the blathering idiot in the White House
1,Right after Trump blamed Schumer White House press secretary Sarah Huckabee Sanders said that Donald Trump had not personally blamed Sen Chuck Schumer D NY for the terrorist attack Tuesday in New York City Trump does it his press people say he didn t then he will come back and do it again True to form a real clown show full of buffoons
0,or give it to the ethics commissioner before you go
1,So then you must be okay with abortions for the victims of rape and or incest Thanks for clearing that up
0,funny how they never complain about the system when obama or clinton won
0,She skipped it because debating isn t exactly her strong point
1,westlake yeh about as religious as this absolutely crazy preacher your beliefs come from the same god as his do you agree with his bs https www youtube com watch v UbSM kxpObc https www youtube com watch v w83kIAfuKoE
0,Ah DD seems this Civil Comments program must have been written by an Australian Sorta and make the t sound more like a d is a word shortening of two words sort of and it means well I guess it means neither one thing nor the other Its a polite yea civil way of saying I don t have a strong opinion one way or the other about it Does that help
0,After two years as leader of the NDP Jimmy will be eating Justin s lunch
1,No those are Losers only Losers get caught MAGA
0,Fatal attraction syndrome I m glad the guy wasn t hurt worse or killed If she did what she s charged with she deserves to go to jail for a while
0,I m not optimistic that any more than a tax increase is on the mind of our state elected governing body Any cuts to spending and government growth will be merely symbolic
1,Right Options clerical sexual abuse scandal the Madeline laundries the Cloyne report the rampant clericalism the constant Church interference in government the homophobia the sexism the ridiculous teachings on sex including contraception none of these have any bearing on why the Irish people are leaving the Church It s simply a lack of interior life You really do live in an alternate reality RD
0,You picked the correct name for yourself
0,Most Alaskans don t even vote on name recognition Mr Resident They automatically vote for anyone with the R after he her name Lazy and inexcusable but that s the way the propaganda conditions them to react
0,With all the news about criminals being shot for not listening to police and just plain common sense you would think people would know by now to listen to the orders police give If they are wrong you can deal with it later This person made the choice to not do that and now he is dead It was his choice Unless he had something wrong in his head I cannot understand why he chose to not comply If his brain was that messed up why was he even driving
0,9401doug I think you are proposing the same kind of mass solution that led to residential schools The various native nations have to be dealt with on a one by one basis There is no quick and easy solution FNs in remote areas will have different challenges and successes than more urban for e g And First Nations Inuit and M tis ARE Canadians and have all those common goals you mention It s a question of implementation
1,Who gave the FEC any authority to conduct this witch hunt It s time that Breitabrt Drudge and Infowars put their foot down and give the big middle finger to the FEC and tell them to go to hell
0,Good job Rachel this is long overdue but it won t be easy 40 years of the golden pig trough actively maintained by the PCs won t be easy to eliminate Please keep trying
0,IM has big fast motormouth just like Malcolm X Everybody knows what happened to him
0,Is your argument that the Klan and Nazis aren t racist
0,Excellent points Bob It seems that Pam Varni s office has decided not to answer two questions I asked 1 how much Juneau per diem has Mike Hawker taken during his extended absence and 2 did Lisel McGuire collect Juneau per diem during her recent vacation in Germany Alaskans who want to stop the legislative gravy train want to know But nobody is talking
1,There is no equivalence on the left for this kind of ludicrous absurdity on the right The Alabama state auditor today actually defended Roy Moore by stating that the Virgin Mary was a teenager when she married Joseph and gave birth to Baby Jesus so it s OK to molest underage girls How in the world can any person in their right mind cast a single vote for anyone in the Republican Party until they clean house of these loons starting with Bannon They invited this dumpster fire now they re reaping the whirlwind
0,Bingo Yeah even Aristotle talks about the impacts of clearcutting around Athens And the Epic of Gilgamesh our oldest literary text speaks of a logging expedition to cut the great cedars of Lebanon It also tells of a great flood which would be the usual response of nature to over logging
0,Let s hope we never find out
1,Hillary is a traitor a liar and a fraud deserving of a fitting reward like standing on a trap door waiting for it to open Would be a great day for America
0,A post American era what is Hillary a secret Muslim like Obama
1,On the contrary we should encourage and facilitate their exit Do we really need traitorous opportunistic carpet baggers anyway
1,Drumph is clearly a seriously damaged individual lacking in empathy education and simple humanity What could possibly go wrong
0,The Pharisees are the predecessors of rabbinical Judaism Isn t it way past time Christians dropped the whole you killed our Lord talk
0,Yeah the runs the bullpen gave up today were a direct result of not capitalizing on scoring opportunities If the game is tied or the Rockies lead when Freeland exits the Rockies don t necessarily win it But they have a much better chance of winning it with Neshek McGee etc in the game than the guys Black has to turn to when they re trailing
1,A desperate man with limited science background trying to be relevant Every time the pseudo science guy opens his mouth he becomes more absurd and shows what a fool he really is I suspect his push on the hoax is some sort of cash deal behind the scenes Perhaps he could change is last name to Himmler
1,What kind of silly juice you drinking Maybe Arnold threw Akana under the bus
0,This would make it a lot more interesting But I d have to know more about his policy positions I know he is pro free trade and pro business as am I But where is he on social politics
0,Cutting the dividend hurt lower income families disproportionally while it postponed implementing a sales or income tax that would affect middle high incomes It is disturbing but not surprising that the choice was made to hurt those who need it most
0,While I am not a fan of our Prime Minister in the interest of all Canadians I would like him to have success on improving Canada s dismal economic outlook next year However I suspect he is incapable of this and the line of He who can does He who cannot teaches by George Bernard Shaw applies to Mr Trudeau He should have remained a teacher
0,Time to tax the one thing they can t live without Canadian water
1,Dear woke feminist men See what happens after all your efforts to be an ally She still despises you and she won t sleep with you In fact deep down she thinks you re a creep You can do better
0,An absurdly naive view of the situation Very few adults let alone students have any knowledge of the complexities of landlord and tenant law or the sophistication to intelligently shop for housing That is part of the reason this area of the law with its rules for landlords and tenants has expanded so greatly over the years
0,Thank you for your thoughtful review We tend to think of Homer as one of the ancient fathers of Western literature rather than just someone telling us the story of a returning war veteran overcoming the obstacles in his way and trying to extract some meaning from his experiences
1,I guess that means a few more gays are going to be killed because of this religion How many women are going to be abused too
0,Is this about reverse racism Is this demographic scapegoating of the myriad of complex problems the country faces Is this an example of sophomoric reasoning inspired by faddish social media The most important question Is this article a form of elder abuse
